,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308
10,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([C]([H])[C]([H])[C]4[C]5[C]([H])[C]([H])[C]6[C]([H])[C]7[C]([H])[C]([H])[C]([H])[C]([H])[C]7[C]([H])[C]6[C]5[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]34)[C]([H])[C]2[C]1[H],0,0.0663,0.0234,0.2547,0.1779,0.0038,1.9508,0,0.1417,0,0.0663,2.5833,0,0.1447,0.6146,0,1.0085,0,0.8333,0.0004,0,0,3.8338,5.6495,1.4213,0.0719,6.8669,16.6206,2.3988,0,6.2179,0.0338,6.0575,0,11.7619,14.4582,17.5067,3.667,0,0.8696,0.4907,7.4207,40.7013,76.308,3.5297,41.3472,5.8899,0,5.0761,14.8399,0.0003,81.0353,7.2319,10.4642,1.0385,12.5747,1.3013,5.1803,0,0,4.8829,0.0095,0,2.9662,0,0.6697,14.3428,2.4268,0.7866,0.2562,5.5139,7.9029,0.6095,8.6952,2.5447,0.7901,0.2782,19.3316,2.0293,12.1358,0,4.7609,1.7974,1.1988,2.3249,13.9761,0,27.2799,2.169,0,0.0479,4.4602,12.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.2653,104.337,142.4028,24.851,38.8242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]([H])[C]([H])[C]3[C]([C]([H])[C]([H])[C]4[C]5[C]([H])[C]([H])[C]6[C]([H])[C]([H])[C]([H])[C]([H])[C]6[C]5[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]34)[C]12,0,0.0578,0.0108,0.0374,0.8361,0,0.2593,0.1352,0.0407,0,3.168,0.427,0,0.7092,1.4025,1.9188,0,0.9085,0,0,4.1702,0.6828,0.9383,6.7769,6.7597,2.6446,0.3428,1.489,2.7671,2.1414,2.0139,2.8494,2.3883,14.0385,0,13.6277,3.4025,11.8961,20.0151,30.4869,5.5549,1.2786,22.1821,24.2619,20.3579,88.7299,30.063,29.2876,44.6876,6.8082,10.3484,4.0249,3.1962,0,5.7005,5.3219,2.4568,1.3237,0.6473,9.9835,2.0318,0.8932,0,0.5872,1.2167,1.97,0,6.98,2.2643,1.9376,1.1689,14.4679,1.3938,0.8584,1.5991,1.7385,1.5727,6.1817,6.0488,2.7428,23.0706,0,20.2869,4.4506,11.8036,6.8881,15.7697,6.317,0.469,0.7138,2.0351,8.3931,4.6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.4784,94.7737,122.5779,54.8841,22.4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]2[C]([H])[C]([H])[C]2[C]1[C]([H])[C]([H])[C]1[C]3[C]([H])[C]([H])[C]4[C]([H])[C]([H])[C]([H])[C]([H])[C]4[C]3[C]3[C]([H])[C]([H])[C]([H])[C]([H])[C]3[C]21,0,0.0832,0,0.1265,0.1511,0.6713,0.1658,0.2883,0.1168,0,1.5535,0,0.5194,2.982,0.3909,1.6273,0,1.2052,0.1469,1.4313,0,0.46,0,6.0946,9.884,0,4.1501,0.4247,4.1618,1.4149,10.1937,6.2739,0,15.0024,0.8733,20.4044,3.5978,3.9649,13.0081,4.5873,3.4155,4.1418,9.6068,59.1269,4.9329,53.0803,84.1642,56.8847,16.7413,3.4068,8.5728,2.9686,0,1.391,3.2419,5.2954,1.6033,1.2229,0.1726,7.3198,4.3916,0.2644,0,0.8141,0.6514,1.5634,0.8928,2.295,4.8763,0.4091,5.2408,2.86,10.6998,5.8727,4.3888,3.2733,0,4.3358,5.3742,0,6.7087,18.1313,14.591,0.8252,13.8583,10.4696,16.6692,6.6547,0,1.4981,3.7352,7.4323,4.0915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.1431,80.8922,106.7055,101.7933,3.7689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([C]([H])[C]([H])[C]4[C]3[C]([H])[C]([H])[C]3[C]5[C]([H])[C]([H])[C]6[C]([H])[C]([H])[C]([H])[C]([H])[C]6[C]5[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]43)[C]([H])[C]2[C]1[H],0,0.066,0.0288,0.158,0.1449,0.8921,0.2048,0.2071,0.1961,0,2.1722,0.029,0.1953,0,0.4243,2.5292,0,1.0075,1.5943,0,0,0.8453,0.4986,5.0985,6.8299,0,11.4008,0,2.5101,3.368,3.5263,0.1581,1.3388,12.3849,17.817,3.2583,9.2406,5.6383,12.8921,0,19.5999,4.6872,30.991,27.5154,2.3395,60.9952,74.624,4.9248,8.8069,3.8086,50.3377,6.0356,10.8422,0.7577,2.6691,8.1689,2.2049,2.1767,0.9622,3.3399,4.5738,0,0.221,0.7381,0.4427,1.6563,0,10.9318,1.2612,2.1482,4.4318,9.9957,8.9702,0.0936,4.7039,1.1529,0,11.3967,3.5207,4.8491,0,11.2502,12.5022,4.608,9.242,31.6622,3.6321,3.0222,1.6929,0.9638,1.4229,6.5358,4.203,3.1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6808,102.0057,140.7606,66.9,14.9501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([C]([H])[C]([H])[C]4[C]5[C]([H])[C]([H])[C]6[C]7[C]([H])[C]([H])[C]([H])[C]([H])[C]7[C]([H])[C]([H])[C]6[C]5[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]34)[C]([H])[C]2[C]1[H],0,0.0586,0.0449,0.2186,0.133,0.217,1.4717,0.0558,0,0,1.014,0,1.184,1.6286,0.55,0.2841,0.9779,0,0.845,0.3546,0,0.3461,0.0531,8.132,4.3048,0,6.1984,11.955,1.8866,4.9752,0.5226,1.7386,4.4299,0.7357,16.1849,10.4339,11.0137,5.9954,0,2.2906,5.7465,8.6292,35.2013,83.9445,5.5825,42.2293,18.1373,34.8039,15.0083,0.5463,23.24,29.927,3.9498,5.5834,1.4716,8.7291,0.2714,4.0449,0.8896,3.0595,4.5905,0.1207,0.219,1.262,0,0.9455,5.8714,5.7131,1.3861,1.4925,1.2235,11.0404,0,13.8721,1.1443,0.3794,3.4184,14.1727,1.0745,1.2971,9.394,0,9.3891,15.0559,3.9166,15.8994,11.2914,0.8305,7.4128,0.1496,4.4573,2.5485,10.1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2321,110.7665,110.2274,87.0755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]2[C]([H])[C]([H])[C]2[C]3[C]([H])[C]([H])[C]4[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]([H])[C]([H])[C]4[C]3[C]3[C]([H])[C]([H])[C]([H])[C]([H])[C]3[C]12,0,0.0608,0.0621,0.1438,0,0.284,1.0957,0.1031,0,0,0.0864,1.2808,0,2.868,0.4328,2.5915,0,0,1.3325,0,0,0.0009,0.153,0,17.9093,2.4006,1.4232,0.0063,13.2761,2.5536,1.5037,0.4599,0.7893,0.7234,0,24.895,7.5294,6.3623,0,4.8492,0,24.605,1.1511,124.8306,0.8546,45.7384,37.0504,62.2295,1.9927,5.7646,19.6479,4.659,0,0.0855,5.5835,0.5344,4.0841,1.6955,0.6981,6.4703,3.5794,0,0.4082,0.3291,0,1.4601,1.7718,2.8235,6.1256,0.1658,1.5052,2.0125,6.4521,18.5118,0.5388,0.7247,5.4745,2.557,5.6126,0,0.3951,9.6376,8.719,26.0713,16.5206,21.7685,0,7.2157,0,0.3624,3.4029,5.8911,4.4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.4013,98.0271,100.2023,103.4087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([H])[C]4[C]([C]([H])[C]([H])[C]5[C]6[C]7[C]([H])[C]([H])[C]([H])[C]([H])[C]7[C]([H])[C]([H])[C]6[C]6[C]([H])[C]([H])[C]([H])[C]([H])[C]6[C]45)[C]([H])[C]3[C]([H])[C]2[C]1[H],0,0.0757,0.1694,0.4672,0,0.1612,0.1098,0.4809,0.6089,0,1.5902,0,0.9343,1.5142,0,1.2003,0.7002,0.8414,1.0215,1.2121,0.0801,1.0109,1.6513,3.1451,3.4252,0,18.3599,0.2401,0.8426,1.7131,6.4323,2.1479,7.3637,8.3448,7.9064,6.8775,9.7535,0,0.9769,4.2787,6.1579,6.573,46.9285,57.1075,35.7871,13.858,14.7861,32.3114,0.3183,9.6198,4.4342,15.228,42.2067,19.5287,3.2677,7.757,2.3917,3.8628,0,2.374,7.2349,0,0,2.3542,1.8807,0,2.2587,5.0816,1.1582,4.5238,0,8.8416,2.8511,7.9393,4.6156,0.6499,8.2513,4.308,5.4295,11.3152,0,5.6073,9.461,1.6513,12.11,0,19.503,2.3854,5.8689,0.3365,0.8587,2.5309,2.8703,6.5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1545,88.5227,76.3588,145.9462,21.2095,56.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]([H])[C]3[C]([H])[C]([H])[C]4[C]5[C]6[C]([H])[C]([H])[C]([H])[C]([H])[C]6[C]([H])[C]([H])[C]5[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]4[C]3[C]([H])[C]12,0,0.0523,0.129,0.2672,0.1824,0.0472,0.2967,0.4598,0.6943,0,1.4066,0.6963,0,2.8128,0,0.3138,1.1372,0.3192,2.3089,0,0.9449,1.3378,0,2.8826,3.5792,8.6641,0.8299,3.4683,3.2442,2.2263,0.0728,4.5558,7.3957,6.5188,17.958,0,6.0084,1.9412,0.3647,0.4234,22.7055,1.9693,28.5334,63.1509,50.8716,12.6365,27.5998,31.0801,0,8.5175,5.9136,49.0147,6.6428,1.2872,7.2499,1.3589,3.0227,1.993,0.6711,4.4871,6.1965,0,0,0.3457,2.2899,0,0.9403,2.1982,5.6082,4.1365,8.4381,5.4523,1.5647,1.7249,4.0097,3.2466,3.6249,4.0257,10.5531,6.4374,0,5.075,13.7453,10.4138,4.1077,36.9084,6.8268,0.8229,5.6456,0.3428,0.2965,4.8816,4.9777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5635,141.8842,84.9942,6.8711,71.8674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]([H])[C]3[C]([C]([H])[C]([H])[C]4[C]5[C]6[C]([H])[C]([H])[C]([H])[C]([H])[C]6[C]([H])[C]([H])[C]5[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]34)[C]([H])[C]12,0,0.0722,0.1254,0.3519,0.0983,0.1148,0.0524,0.0612,0.4558,0.3942,1.0872,2.2517,0.6988,1.6797,0,1.92,0,0.0361,0.448,0,2.1537,0,3.5902,3.0766,6.1645,5.8648,3.225,0,3.0093,1.1227,2.5641,1.1767,12.4158,0.3941,13.491,1.0243,6.9594,13.6042,4.9629,6.8817,8.1902,1.1097,50.598,34.8569,44.001,13.7953,66.1623,16.0721,0,9.1701,9.8906,29.0518,0,18.9451,7.098,1.5557,2.222,1.9284,0.1681,6.1469,6.6001,0,0,1.3489,0.594,0,2.2059,1.7616,6.2284,4.2694,8.4834,7.6212,3.1826,2.0513,0.5942,2.1189,7.781,1.6081,6.3974,8.7449,0,0.7606,20.4206,0.8978,23.0031,0,33.536,0.9195,4.248,0.5692,0,6.7565,3.1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.3422,134.5746,104.2813,6.0874,70.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]2[C]([H])[C]([H])[C]2[C]1[C]([H])[C]([H])[C]1[C]3[C]4[C]([H])[C]([H])[C]([H])[C]([H])[C]4[C]([H])[C]([H])[C]3[C]3[C]([H])[C]([H])[C]([H])[C]([H])[C]3[C]21,0,0.0556,0.1034,0.4882,0,0.1112,0.0316,0,0.4105,0.4372,1.32,0.3293,0.3214,1.9613,0,4.1499,1.3305,0,1.4419,0,0,1.6459,1.0779,0,7.3143,6.4497,0,5.8919,15.8423,1.0027,1.817,5.4567,9.1532,2.2432,12.0405,0,1.276,4.5824,7.6084,0,12.7357,4.9012,15.1748,88.7455,56.5725,18.9863,34.3139,50.1489,20.7959,7.1302,13.386,0,1.8299,0,7.0147,2.2002,3.2933,1.0251,0.2531,6.3256,6.4745,0,0.5724,0,0.222,1.221,1.0085,4.0923,3.541,0.559,0.9594,11.2011,9.6122,3.4225,4.4903,1.7943,0.2458,5.1706,8.4747,4.465,0,9.2041,20.6188,0.2019,14.9168,17.1598,5.5449,11.9333,0.5478,0.6095,2.64,5.3403,4.2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9417,80.3828,98.6548,40.2538,77.5566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([C]([H])[C]([H])[C]4[C]3[C]([H])[C]([H])[C]3[C]5[C]6[C]([H])[C]([H])[C]([H])[C]([H])[C]6[C]([H])[C]([H])[C]5[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]43)[C]([H])[C]2[C]1[H],0,0.0624,0.1239,0.503,0,0.3008,0,0.0759,0.5007,0,2.4131,0,0,0.7783,0.8157,0.2297,3.4811,0,0.8615,1.7095,1.0723,0.9006,0.9908,2.9505,4.921,3.0233,8.3611,10.6217,0.6574,1.5683,1.6861,5.2023,6.8565,0,13.9628,0,6.4213,2.7778,3.8716,0,36.5178,1.4724,37.4375,70.4562,37.7624,10.6794,25.0989,20.6718,0.0745,14.9396,54.844,2.0112,9.3939,0,6.3286,3.948,3.5295,2.9572,0.3291,2.6367,6.478,0,0.2787,0,0.2001,4.3515,0,5.7606,2.3849,1.9606,2.1473,13.2906,4.5544,3.5061,5.5207,1.1099,1.5925,8.9806,1.6907,12.3638,1.078,0,15.3752,3.0716,21.673,17.4998,6.0225,5.0404,2.3053,1.1318,0.9436,5.6837,3.2033,2.8165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0395,86.947,131.26,16.0149,73.2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]([H])[C]([H])[C]3[C]([C]([H])[C]([H])[C]4[C]5[C]6[C]([H])[C]([H])[C]([H])[C]([H])[C]6[C]([H])[C]([H])[C]5[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]34)[C]12,0,0.0455,0.0729,0.4513,0.3925,0.0834,0,0.1209,0,1.7175,0.4571,0,0.1511,3.036,0.7534,2.6407,1.3017,1.1046,0.3389,2.7219,0,3.5984,0.4753,3.3359,3.5188,5.6376,0,3.5907,0.6703,8.2799,2.3004,3.1373,6.676,0,3.6077,8.5731,7.1171,6.7278,9.1207,0,39.8525,5.4593,34.6616,32.5248,73.5631,20.5807,36.9514,8.034,53.1448,2.674,22.0951,2.1822,0,0,5.9653,4.0543,4.1899,0.0706,0.8993,10.2424,3.1417,0,0.5836,0,0.4688,2.3384,0,7.0236,2.0297,0.1319,1.2755,16.6871,0,3.94,1.6274,1.2331,3.2418,3.4931,0.5218,12.2145,6.9622,0,29.5862,0.3531,20.4712,5.2025,10.9044,8.857,0.184,0.8158,1.5066,7.7249,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5447,98.1886,116.2341,10.9637,74.7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
